,median_operating_income,net_income,year,state,city,AVG(snfs_in_city)
0,14440065.0,4485949.0,2017,fl,gainesville,8.0
1,10897014.0,99700.0,2017,fl,ocala,9.0
2,-6584433.0,5963517.0,2017,fl,sarasota,23.0
3,43565196.0,-4762514.0,2017,fl,west palm beach,11.0
4,63901198.0,-3935948.0,2017,fl,saint petersburg,25.0
5,14369038.0,-1381714.0,2017,fl,pinellas park,3.0
6,-1087786.0,-600731.0,2017,ny,staatsburg,1.0
7,13155722.0,1580142.0,2017,ny,west seneca,1.0
8,6667403.0,337380.0,2017,ny,oswego,4.0
9,14444617.0,787617.0,2017,ny,north tonawanda,2.0
10,3061604.0,3087263.0,2017,ny,brookhaven,1.0
11,-4766301.0,-4603988.0,2017,ny,warwick,1.0
12,92194570.0,19489572.0,2017,ny,flushing,13.0
13,-20975901.0,-4251632.0,2017,fl,bradenton,11.0
14,2547692.0,-61969.0,2017,fl,bartow,2.0
15,46491881.0,-7103973.0,2017,fl,jacksonville,32.0
16,6126517.0,-5225055.0,2017,fl,venice,6.0
17,12617183.0,-1185587.0,2017,fl,clearwater,13.0
18,380027903.0,39755602.0,2017,ny,brooklyn,41.0
19,8238094.0,-3079441.0,2017,ny,medford,1.0
20,10246779.0,2371617.0,2017,fl,port saint lucie,6.0
21,5501050.0,1214014.0,2017,fl,estero,1.0
22,5092384.0,232959.0,2017,fl,live oak,3.0
23,15161614.0,260014.0,2017,fl,deland,7.0
24,1454513.0,-244140.0,2017,fl,arcadia,1.0
25,13664038.0,2954201.0,2017,ny,long beach,4.0
26,4303738.0,-912538.0,2017,ny,ogdensburg,2.0
27,6934570.0,113366.0,2017,ny,amsterdam,3.0
28,-3881637.0,1096558.0,2017,ny,new city,1.0
29,4245233.0,21493.0,2017,ny,smithtown,3.0
30,27727975.0,4635066.0,2017,ny,watertown,2.0
31,297283204.0,76841867.0,2017,ny,bronx,43.0
32,-12900607.0,-16012572.0,2017,ny,uniondale,2.0
33,-842622.0,2047026.0,2017,fl,land o lakes,1.0
34,17256921.0,964729.0,2017,fl,largo,6.0
35,1606245.0,1606245.0,2017,ny,massapequa,1.0
36,43286129.0,6132310.0,2017,ny,far rockaway,11.0
37,9306962.0,2375536.0,2017,ny,rome,5.0
38,5438086.0,254369.0,2017,ny,niagara falls,3.0
39,33178114.0,16622926.0,2017,ny,troy,5.0
40,-969356.0,-921404.0,2017,ny,springville,2.0
41,107083624.0,-6139881.0,2017,ny,syracuse,7.0
42,2931632.0,-877.0,2017,ny,holmes,1.0
43,24453769.0,-1121203.0,2017,fl,lakeland,10.0
44,31104994.0,8113459.0,2017,fl,vero beach,6.0
45,795547.0,-776911.0,2017,fl,jupiter,2.0
46,125291715.0,2048748.0,2017,fl,miami,25.0
47,11015669.0,57902.0,2017,ny,huntington,2.0
48,-5446480.0,-4718411.0,2017,fl,cutler bay,2.0
49,18959876.0,7089094.0,2017,ny,west babylon,2.0
50,1859788.0,56947.0,2017,fl,crescent city,1.0
51,34572882.0,1726505.0,2017,ny,hollis,2.0
52,-4441314.0,17795492.0,2017,ny,utica,6.0
53,5576360.0,-30608.0,2017,ny,hornell,2.0
54,12687442.0,-769567.0,2017,fl,lake worth,7.0
55,10429058.0,2702783.0,2017,ny,astoria,1.0
56,10429272.0,-246863.0,2017,ny,croton on hudson,2.0
57,6833562.0,-198651.0,2017,ny,massena,2.0
58,1261561.0,-25985.0,2017,fl,auburndale,1.0
59,1692773.0,-2162964.0,2017,fl,hialeah gardens,2.0
60,-56889227.0,18886247.0,2017,fl,fort myers,14.0
61,44835110.0,1976727.0,2017,fl,boca raton,11.0
62,466367.0,2036421.0,2017,ny,nanuet,1.0
63,18431489.0,-183702.0,2017,fl,plantation,4.0
64,203653.0,103444.0,2017,fl,maitland,2.0
65,2211382.0,-1294402.0,2017,fl,sebring,2.0
66,-5291305.0,-2975061.0,2017,fl,seminole,4.0
67,-2145701.0,-837017.0,2017,ny,saratoga springs,1.0
68,5150123.0,216218.0,2017,fl,homestead,2.0
69,2949094.0,-538247.0,2017,ny,grand island,1.0
70,28131431.0,-145305.0,2017,fl,new port richey,6.0
71,250540.0,3476283.0,2017,ny,new rochelle,6.0
72,92852974.0,9512803.0,2017,ny,rochester,23.0
73,2136859.0,-117633.0,2017,fl,callaway,1.0
74,7687420.0,1814874.0,2017,fl,lehigh acres,1.0
75,788775.0,-2275638.0,2017,fl,englewood,1.0
76,25348251.0,1552963.0,2017,fl,fort lauderdale,5.0
77,2864597.0,-990770.0,2017,ny,wappingers falls,1.0
78,13650407.0,-826090.0,2017,ny,fairport,4.0
79,937367.0,164812.0,2017,ny,dunkirk,2.0
80,35671726.0,2258280.0,2017,ny,jamaica,7.0
81,6848802.0,-1538549.0,2017,fl,titusville,3.0
82,3030354.0,650083.0,2017,fl,palmetto,1.0
83,2688533.0,398163.0,2017,ny,chittenango,1.0
84,12472250.0,-31584781.0,2017,fl,naples,11.0
85,451997.0,-2598971.0,2017,ny,ossining,4.0
86,690512.0,23503.0,2017,fl,green cove springs,1.0
87,10345361.0,1202744.0,2017,ny,glen cove,3.0
88,-885570.0,103719.0,2017,fl,dunedin,4.0
89,10801625.0,-34136.0,2017,fl,north miami beach,5.0
90,5554937.0,1638612.0,2017,fl,fort pierce,3.0
91,4751304.0,-536860.0,2017,fl,sunrise,3.0
92,16519904.0,1719138.0,2017,fl,panama city,8.0
93,1241099.0,1267772.0,2017,ny,kingston,1.0
94,28708357.0,554178.0,2017,ny,gowanda,1.0
95,48607499.0,-546328.0,2017,fl,tampa,19.0
96,-633687.0,-333718.0,2017,ny,valley cottage,2.0
97,11710727.0,79107.0,2017,ny,east patchogue,1.0
98,311736.0,349023.0,2017,ny,mohegan lake,1.0
99,312906.0,359701.0,2017,ny,bay shore,1.0
100,511304.0,-1372630.0,2017,fl,port saint joe,1.0
101,40203846.0,14701897.0,2017,fl,orlando,19.0
102,30864181.0,1675120.0,2017,ny,williamsville,5.0
103,-33952038.0,3395965.0,2017,fl,delray beach,5.0
104,5932073.0,649897.0,2017,fl,lake city,3.0
105,179171477.0,-21479884.0,2017,ny,new york,15.0
106,14075187.0,4105974.0,2017,ny,hempstead,3.0
107,1531518.0,100995.0,2017,fl,ormond beach,5.0
108,-933972.0,-2023801.0,2017,fl,deerfield beach,1.0
109,9322123.0,-1717950.0,2017,fl,tamarac,2.0
110,2498288.0,-543261.0,2017,fl,palm beach gardens,4.0
111,23296133.0,-2520303.0,2017,fl,melbourne,6.0
112,8075905.0,-842291.0,2017,ny,brewster,1.0
113,15589114.0,-921478.0,2017,fl,brooksville,4.0
114,-14269437.0,2852896.0,2017,ny,new hyde park,1.0
115,3006875.0,-572284.0,2017,fl,crawfordville,1.0
116,29837188.0,-738303.0,2017,ny,rhinebeck,3.0
117,512553.0,-463119.0,2017,ny,warsaw,2.0
118,4949508.0,319373.0,2017,ny,new hartford,2.0
119,14489713.0,1149984.0,2017,ny,liberty,2.0
120,-3664028.0,-2327130.0,2017,ny,bayside,2.0
121,2746987.0,-2154137.0,2017,ny,delmar,1.0
122,10875775.0,-916589.0,2017,fl,lecanto,3.0
123,-11780979.0,-123755.0,2017,fl,juno beach,1.0
124,13564228.0,1108511.0,2017,fl,hudson,4.0
125,15559811.0,-821677.0,2017,fl,daytona beach,10.0
126,902441.0,219070.0,2017,ny,allegany,1.0
127,6088183.0,-1235332.0,2017,ny,vestal,2.0
128,3743847.0,-323717.0,2017,ny,herkimer,2.0
129,7310194.0,490294.0,2017,fl,mount dora,2.0
130,657146.0,1026588.0,2017,ny,sayville,2.0
131,2938304.0,-1283932.0,2017,ny,johnson city,2.0
132,1020941.0,-1483781.0,2017,ny,highland,2.0
133,12739293.0,-3591892.0,2017,fl,brandon,4.0
134,1855067.0,-432398.0,2017,ny,woodmere,1.0
135,3082240.0,284567.0,2017,fl,destin,1.0
136,8348352.0,1097240.0,2017,fl,trinity,1.0
137,16499781.0,1840520.0,2017,fl,coral gables,1.0
138,15773333.0,323097.0,2017,fl,williston,1.0
139,4251115.0,212206.0,2017,ny,boonville,1.0
140,237565714.0,-7525965.0,2017,ny,staten island,10.0
141,-18230198.0,-7619.0,2017,ny,new paltz,2.0
142,6192382.0,633000.0,2017,ny,cicero,1.0
143,2299156.0,424438.0,2017,ny,little falls,1.0
144,-2686291.0,-5717188.0,2017,ny,goshen,3.0
145,-6959810.0,2355219.0,2017,fl,sun city center,3.0
146,-29459.0,1006498.0,2017,fl,stuart,4.0
147,12086563.0,-6350105.0,2017,fl,leesburg,4.0
148,677925.0,-840581.0,2017,ny,canton,1.0
149,-9771880.0,2834172.0,2017,fl,penney farms,1.0
150,-6078919.0,-986558.0,2017,ny,batavia,3.0
151,1616908.0,866480.0,2017,ny,little neck,1.0
152,860037.0,1018988.0,2017,fl,clewiston,1.0
153,7933450.0,-3028249.0,2017,ny,whitestone,2.0
154,-864916.0,-811980.0,2017,ny,east syracuse,1.0
155,48904424.0,-5149795.0,2017,ny,albany,6.0
156,5133203.0,4610940.0,2017,ny,corona,1.0
157,12819773.0,-3327753.0,2017,ny,beacon,2.0
158,358522.0,657195.0,2017,ny,oakdale,1.0
159,58066530.0,4846698.0,2017,fl,pensacola,12.0
160,8036946.0,-5647753.0,2017,fl,aventura,2.0
161,-1162254.0,-1307192.0,2017,fl,marianna,3.0
162,-327719.0,-798825.0,2017,fl,miramar beach,1.0
163,-6446067.0,-12833406.0,2017,ny,port washington,2.0
164,9141932.0,-44515.0,2017,fl,rockledge,2.0
165,72408.0,1048464.0,2017,ny,cortlandt manor,2.0
166,-7768800.0,5964257.0,2017,fl,tallahassee,7.0
167,22298142.0,574441.0,2017,ny,poughkeepsie,3.0
168,4696284.0,-1752474.0,2017,fl,saint augustine,6.0
169,27924913.0,1249643.0,2017,fl,north miami,6.0
170,4391002.0,-4656886.0,2017,fl,cape coral,3.0
171,1002282.0,1007935.0,2017,ny,campbell hall,1.0
172,7998739.0,-563647.0,2017,fl,zephyrhills,3.0
173,769486.0,858783.0,2017,ny,purdys,1.0
174,-2708046.0,-2586584.0,2017,ny,west islip,1.0
175,9792788.0,810056.0,2017,ny,pawling,1.0
176,12175490.0,-2739491.0,2017,fl,inverness,3.0
177,2386638.0,812148.0,2017,ny,corning,1.0
178,9771703.0,-72080.0,2017,fl,winter garden,3.0
179,38688845.0,32616695.0,2017,ny,buffalo,9.0
180,1840028.0,-788761.0,2017,ny,wellsville,2.0
181,-6335408.0,-863626.0,2017,ny,valhalla,3.0
182,1666263.0,805684.0,2017,ny,elizabethtown,1.0
183,5649181.0,382128.0,2017,fl,hilliard,1.0
184,24075364.0,3289260.0,2017,fl,boynton beach,6.0
185,7244939.0,918173.0,2017,fl,plant city,2.0
186,7001158.0,7324939.0,2017,ny,st james,2.0
187,-1529506.0,-870624.0,2017,ny,holtsville,1.0
188,23397428.0,-1763062.0,2017,ny,getzville,2.0
189,6501308.0,1407970.0,2017,fl,port charlotte,7.0
190,13778779.0,-364804.0,2017,ny,peekskill,1.0
191,10641149.0,676537.0,2017,ny,lake katrine,2.0
192,-8646850.0,-2407362.0,2017,fl,winter park,6.0
193,11689354.0,2143530.0,2017,ny,cohoes,1.0
194,2626838.0,577333.0,2017,ny,cooperstown,1.0
195,268352.0,316363.0,2017,fl,avon park,2.0
196,457034.0,-1333208.0,2017,fl,tavernier,1.0
197,1333663.0,566737.0,2017,ny,glen oaks,1.0
198,2544683.0,-601936.0,2017,fl,blountstown,2.0
199,1962642.0,281918.0,2017,ny,livonia,1.0
200,4228439.0,4249443.0,2017,ny,south hampton,1.0
201,16029356.0,-600705.0,2017,ny,lewiston,1.0
202,18962999.0,-2323582.0,2017,fl,winter haven,7.0
203,6833247.0,269940.0,2017,fl,punta gorda,1.0
204,5248350.0,616682.0,2017,fl,port orange,1.0
205,10883306.0,5444156.0,2017,ny,yonkers,5.0
206,3461482.0,-220830.0,2017,fl,key west,1.0
207,3282346.0,103241.0,2017,ny,oneonta,2.0
208,9967175.0,819513.0,2017,fl,wilton manors,1.0
209,1222669.0,1321973.0,2017,ny,port jefferson,2.0
210,8231137.0,-723749.0,2017,ny,jamestown,2.0
211,3601351.0,449751.0,2017,ny,brockport,1.0
212,10061594.0,670200.0,2017,fl,milton,3.0
213,2663621.0,281914.0,2017,ny,groton,1.0
214,5225801.0,1136055.0,2017,fl,palatka,2.0
215,-21805478.0,3750653.0,2017,ny,stonybrook,1.0
216,18919160.0,2509068.0,2017,fl,kissimmee,5.0
217,6512905.0,-993080.0,2017,fl,saint cloud,4.0
218,4744539.0,2693802.0,2017,ny,scotia,2.0
219,1361675.0,-123861.0,2017,fl,gulfport,1.0
220,53446.0,814037.0,2017,ny,kings park,1.0
221,1756162.0,-59587.0,2017,fl,cross city,1.0
222,8863649.0,-3029481.0,2017,ny,endicott,2.0
223,14164807.0,516684.0,2017,ny,cortland,3.0
224,1814241.0,3118998.0,2017,ny,jamaica est,1.0
225,-1167325.0,448965.0,2017,ny,oriskany,1.0
226,8079008.0,4126526.0,2017,ny,clifton park,1.0
227,2771783.0,-392658.0,2017,fl,pasadena,1.0
228,4907177.0,3080417.0,2017,ny,granville,2.0
229,999774.0,1288068.0,2017,ny,middle island,2.0
230,615710.0,-38046.0,2017,fl,oviedo,1.0
231,-910332.0,1907230.0,2017,ny,hastings on hudson,1.0
232,5641665.0,445135.0,2017,ny,plattsburgh,4.0
233,8171344.0,946317.0,2017,fl,fort walton beach,3.0
234,-2194967.0,-4619062.0,2017,ny,webster,3.0
235,3713240.0,504479.0,2017,ny,center moriches,1.0
236,42245534.0,303084.0,2017,ny,woodbury,3.0
237,2235693.0,-1031491.0,2017,ny,fishkill,1.0
238,19385428.0,507025.0,2017,ny,horseheads,2.0
239,10837904.0,-478649.0,2017,fl,miami beach,1.0
240,14078179.0,45450.0,2017,fl,palm bay,3.0
241,24503915.0,-8122151.0,2017,fl,pembroke pines,3.0
242,9274441.0,3707264.0,2017,ny,bellmore,1.0
243,1736568.0,-404566.0,2017,ny,salamanca,1.0
244,347346.0,233617.0,2017,fl,jasper,1.0
245,8143110.0,-522705.0,2017,fl,lake park,1.0
246,12624813.0,788023.0,2017,fl,ocoee,2.0
247,-2035623.0,3411410.0,2017,ny,queens village,2.0
248,9390619.0,-487972.0,2017,fl,hollywood,4.0
249,9777242.0,3048261.0,2017,fl,orange park,8.0
250,1082985.0,13470.0,2017,fl,wauchula,2.0
251,2436876.0,-1058416.0,2017,fl,altamonte springs,2.0
252,17372671.0,5243423.0,2017,ny,forest hills,3.0
253,6953510.0,-332186.0,2017,ny,kenmore,2.0
254,6251207.0,857382.0,2017,ny,clinton,1.0
255,2767355.0,-26336.0,2017,fl,new smyrna beach,1.0
256,-20130694.0,2784348.0,2017,fl,ponte vedra beach,1.0
257,8552878.0,3263770.0,2017,ny,rockville centre,2.0
258,8305222.0,605476.0,2017,ny,port chester,2.0
259,2831861.0,-740015.0,2017,fl,lake mary,1.0
260,15164168.0,-4078134.0,2017,fl,the villages,3.0
261,324487.0,-729945.0,2017,fl,altoona,1.0
262,-2050285.0,-3839209.0,2017,fl,lantana,2.0
263,20797125.0,-681757.0,2017,ny,brentwood,2.0
264,872281.0,153260.0,2017,ny,argyle,1.0
265,1552369.0,5988930.0,2017,fl,atlantic beach,1.0
266,6615076.0,135605.0,2017,fl,south pasadena,2.0
267,10271083.0,-4183228.0,2017,ny,orchard park,3.0
268,1274058.0,1070924.0,2017,fl,fernandina beach,1.0
269,6073285.0,-3646129.0,2017,ny,mount morris,1.0
270,1016717.0,115807.0,2017,fl,pahokee,1.0
271,3548894.0,3572260.0,2017,ny,haverstraw,1.0
272,-595844.0,-585582.0,2017,ny,altamont,1.0
273,415996.0,2011940.0,2017,fl,miami springs,1.0
274,6341614.0,1343346.0,2017,fl,trenton,2.0
275,6835919.0,-3476145.0,2017,ny,valatie,1.0
276,10908873.0,5737653.0,2017,fl,apopka,2.0
277,4175344.0,-257194.0,2017,fl,chipley,2.0
278,14237077.0,-2238424.0,2017,fl,palm harbor,5.0
279,262589.0,34401.0,2017,ny,oceanside,2.0
280,3877704.0,95619.0,2017,ny,lynbrook,1.0
281,1680032.0,-71689.0,2017,fl,eustis,3.0
282,1248288.0,-46855.0,2017,fl,carrabelle,1.0
283,3226578.0,-176466.0,2017,fl,crystal river,2.0
284,4772511.0,407694.0,2017,ny,leroy,1.0
285,1884287.0,478927.0,2017,ny,amherst,1.0
286,-1375622.0,-1368233.0,2017,ny,port jefferson stati,1.0
287,23234436.0,-617634.0,2017,fl,hialeah,4.0
288,9382210.0,2253595.0,2017,ny,catskill,2.0
289,14252754.0,650306.0,2017,ny,newburgh,1.0
290,-2207659.0,236708.0,2017,ny,machias,1.0
291,9105771.0,-44849.0,2017,ny,east greenbush,1.0
292,8683673.0,235126.0,2017,ny,roslyn heights,1.0
293,8069016.0,305144.0,2017,ny,spring valley,1.0
294,25772935.0,3710622.0,2017,ny,hamburg,2.0
295,7797797.0,353029.0,2017,ny,patchogue,1.0
296,15375229.0,-1869246.0,2017,ny,auburn,3.0
297,-13200750.0,1326746.0,2017,ny,ithaca,4.0
298,5552769.0,825353.0,2017,ny,painted post,1.0
299,12196746.0,-1083940.0,2017,fl,pompano beach,6.0
300,15467223.0,8392885.0,2017,ny,schenectady,3.0
301,8949708.0,173237.0,2017,ny,guilderland,1.0
302,1273895.0,1717014.0,2017,ny,purdy station,1.0
303,1625007.0,-1554962.0,2017,ny,ticonderoga,1.0
304,4666384.0,-117381.0,2017,ny,castleton on hudson,1.0
305,2033421.0,104591.0,2017,ny,gasport,1.0
306,1817094.0,575224.0,2017,ny,waterville,1.0
307,20977620.0,-1349893.0,2017,ny,binghamton,4.0
308,2796557.0,-87199.0,2017,ny,norwich,3.0
309,-470652.0,259487.0,2017,ny,johnstown,1.0
310,-552629.0,-552629.0,2017,ny,niskayuna,1.0
311,472866.0,242041.0,2017,ny,owego,1.0
312,14681949.0,4069528.0,2017,ny,great neck,2.0
313,42057467.0,-67908.0,2017,ny,rockaway park,3.0
314,171494.0,-1732918.0,2017,ny,newfane,1.0
315,4014561.0,109678.0,2017,fl,west melbourne,2.0
316,1079507.0,-259296.0,2017,ny,houghton,1.0
317,-12800.0,-7957.0,2017,ny,ilion,1.0
318,7449686.0,-1322713.0,2017,ny,somers,1.0
319,6343130.0,366667.0,2017,ny,waterloo,1.0
320,1764498.0,-309769.0,2017,fl,bonifay,1.0
321,1007252.0,21123.0,2017,ny,queensbury,1.0
322,2000595.0,199227.0,2017,ny,bath,2.0
323,-963309.0,-812300.0,2017,ny,hoosick falls,1.0
324,1612055.0,-1304460.0,2017,ny,north creek,1.0
325,-19709422.0,2306577.0,2017,ny,south setauket,1.0
326,1221251.0,-121804.0,2017,fl,south daytona,1.0
327,1295328.0,-279673.0,2017,ny,ghent,1.0
328,2963854.0,372860.0,2017,ny,philmont,1.0
329,314040.0,633405.0,2017,ny,maspeth,1.0
330,5209668.0,1224366.0,2017,fl,madison,2.0
331,8848553.0,1820092.0,2017,ny,westhampton,1.0
332,2022027.0,179420.0,2017,fl,mayo,1.0
333,2507255.0,693112.0,2017,fl,merritt island,3.0
334,9755435.0,942714.0,2017,ny,clarence,1.0
335,-4490521.0,-1961270.0,2017,ny,dobbs ferry,1.0
336,3659714.0,2328228.0,2017,ny,carthage,2.0
337,6835077.0,-3579664.0,2017,ny,huntington station,1.0
338,902842.0,3581797.0,2017,ny,mount vernon,2.0
339,650356.0,809162.0,2017,ny,monsey,1.0
340,977030.0,1612053.0,2017,ny,east aurora,1.0
341,-8212821.0,-2512293.0,2017,fl,bonita springs,1.0
342,3881757.0,1913225.0,2017,ny,white plains,2.0
343,4218036.0,-563147.0,2017,ny,greenhurst,1.0
344,3193112.0,-1653918.0,2017,fl,palm coast,1.0
345,1585662.0,218164.0,2017,fl,century,1.0
346,2088639.0,512933.0,2017,ny,rensselaer,1.0
347,1341223.0,-1001725.0,2017,fl,perry,1.0
348,4727171.0,660164.0,2017,fl,dade city,2.0
349,12773119.0,3700169.0,2017,ny,middletown,2.0
350,2872319.0,2131859.0,2017,ny,island park,1.0
351,2750327.0,395852.0,2017,ny,westfield,1.0
352,11769935.0,1573903.0,2017,ny,lancaster,2.0
353,4055578.0,479124.0,2017,fl,lake wales,2.0
354,1554368.0,551369.0,2017,fl,greenville,1.0
355,8991225.0,5313095.0,2017,ny,medina,2.0
356,-1470404.0,-1454442.0,2017,ny,suffern,1.0
357,19305407.0,2214652.0,2017,ny,cheektowaga,2.0
358,8214071.0,559319.0,2017,ny,tarrytown,1.0
359,10544235.0,2242769.0,2017,fl,wellington,1.0
360,433106.0,521370.0,2017,fl,dania beach,1.0
361,1555658.0,5115114.0,2017,ny,lockport,2.0
362,4245045.0,1867553.0,2017,ny,gloversville,2.0
363,118058.0,128327.0,2017,fl,haines city,1.0
364,-10723048.0,-844847.0,2017,fl,longwood,3.0
365,9854207.0,144304.0,2017,ny,plainview,1.0
366,6392946.0,3413072.0,2017,ny,freeport,2.0
367,1706601.0,564060.0,2017,fl,monticello,2.0
368,-144199.0,39801.0,2017,ny,gerry,1.0
369,-5102479.0,-5602423.0,2017,ny,greenport,2.0
370,3332756.0,1358125.0,2017,ny,liverpool,1.0
371,-5112986.0,-5112986.0,2017,ny,montrose,1.0
372,4604034.0,90512.0,2017,ny,morrisville,1.0
373,6190869.0,418337.0,2017,ny,fort edward,1.0
374,22078920.0,127332.0,2017,fl,wildwood,1.0
375,3154956.0,881706.0,2017,fl,niceville,1.0
376,16893617.0,4862375.0,2017,ny,arverne,3.0
377,-71246.0,-59894.0,2017,ny,roscoe,1.0
378,-38474.0,45452.0,2017,ny,east islip,1.0
379,7550871.0,1540630.0,2017,ny,east farmingdale,1.0
380,3676275.0,3676275.0,2017,ny,woodside,1.0
381,6237212.0,710408.0,2017,fl,crestview,3.0
382,2741822.0,-361777.0,2017,fl,clermont,2.0
383,-4114573.0,-1015352.0,2017,ny,commack,1.0
384,1785640.0,167975.0,2017,fl,macclenny,2.0
385,940466.0,166443.0,2017,fl,davenport,1.0
386,5730645.0,365232.0,2017,fl,viera,1.0
387,-2678062.0,-1501942.0,2017,ny,mamaroneck,1.0
388,8317272.0,-1523686.0,2017,fl,kendall,1.0
389,5215921.0,4773232.0,2017,ny,east elmhurst,1.0
390,-220862.0,2169709.0,2017,ny,olean,1.0
391,3843678.0,-303044.0,2017,fl,debary,2.0
392,260995.0,-439498.0,2017,fl,jacksonville beach,1.0
393,-1799738.0,13949464.0,2017,ny,lyons,1.0
394,2238299.0,2057268.0,2017,fl,palm city,2.0
395,3620040.0,981021.0,2017,ny,canandaigua,3.0
396,-5153105.0,4015770.0,2017,ny,elmira,3.0
397,2274965.0,468767.0,2017,fl,tarpon springs,3.0
398,6599153.0,674869.0,2017,fl,okeechobee,1.0
399,-1100198.0,386919.0,2017,fl,lauderdale lakes,2.0
400,4260096.0,452916.0,2017,fl,winter springs,1.0
401,11958329.0,1000626.0,2017,ny,briarcliff manor,1.0
402,3353284.0,-563270.0,2017,fl,oldsmar,1.0
403,10165264.0,3688115.0,2017,ny,glens falls,2.0
404,8526070.0,-2077786.0,2017,fl,lutz,2.0
405,8456354.0,2726606.0,2017,ny,jamesville,2.0
406,2769973.0,1763518.0,2017,ny,scarsdale,1.0
407,580191.0,304518.0,2017,ny,moravia,1.0
408,-8693922.0,-4498181.0,2017,ny,riverdale,3.0
409,5622207.0,2617485.0,2017,ny,franklin square,1.0
410,2731513.0,162966.0,2017,fl,starke,2.0
411,1576232.0,288716.0,2017,fl,bushnell,1.0
412,3282700.0,-552297.0,2017,ny,livingston,1.0
413,7562426.0,-292283.0,2017,ny,pittsford,1.0
414,4366191.0,-2071505.0,2017,fl,lauderhill,2.0
415,-1091199.0,-1087480.0,2017,ny,hyde park,1.0
416,733175.0,812071.0,2017,fl,north port,1.0
417,642430.0,-1580378.0,2017,ny,lake placid,1.0
418,14491285.0,2726810.0,2017,ny,middle village,1.0
419,2032314.0,-1080830.0,2017,ny,saint johnsville,1.0
420,2949885.0,1261122.0,2017,fl,north bay village,1.0
421,-18843359.0,5803342.0,2017,fl,orange city,1.0
422,2689061.0,-120700.0,2017,fl,hernando,1.0
423,-9907715.0,-600883.0,2017,fl,holly hill,1.0
424,95357.0,-8472.0,2017,ny,albion,1.0
425,3958361.0,141525.0,2017,ny,montgomery,1.0
426,26361029.0,1745527.0,2017,ny,melville,1.0
427,-7107665.0,-86340.0,2017,fl,riviera beach,1.0
428,-17271001.0,-131323.0,2017,ny,oxford,1.0
429,1480314.0,-621072.0,2017,ny,new berlin,1.0
430,2498117.0,2429307.0,2017,ny,minoa,1.0
431,-22650345.0,559003.0,2017,ny,sleepy hollow,1.0
432,5231192.0,-353712.0,2017,fl,margate,1.0
433,212994.0,-871798.0,2017,ny,ballston spa,1.0
434,1002810.0,-89057.0,2017,ny,eden,1.0
435,818588.0,847297.0,2017,ny,jackson heights,1.0
436,8384360.0,1611300.0,2017,fl,lady lake,2.0
437,-1736736.0,-1736736.0,2017,ny,stamford,1.0
438,3375646.0,699046.0,2017,fl,green acres,1.0
439,-8045206.0,1702421.0,2017,ny,rye,1.0
440,48660.0,365321.0,2017,ny,baldwinsville,1.0
441,4271500.0,-174117.0,2017,fl,deltona,1.0
442,1784752.0,1812729.0,2017,ny,endwell,1.0
443,5852353.0,276483.0,2017,ny,sodus,1.0
444,-2285087.0,-3296729.0,2017,fl,coral springs,1.0
445,3673183.0,-3662781.0,2017,ny,nesconset,1.0
446,8104225.0,473070.0,2017,ny,riverhead,2.0
447,1206783.0,1472235.0,2017,ny,east meadow,1.0
448,2950710.0,-1218826.0,2017,fl,safety harbor,1.0
449,2928444.0,-265237.0,2017,ny,tonawanda,1.0
450,1856109.0,-178045.0,2017,fl,coconut creek,1.0
451,6584700.0,13744.0,2017,ny,waverly,1.0
452,48799361.0,-9467318.0,2018,fl,west palm beach,11.0
453,304904765.0,45291778.0,2018,ny,bronx,42.0
454,-1047883.0,606452.0,2018,ny,machias,1.0
455,602290.0,-204215.0,2018,ny,rensselaer,1.0
456,5387239.0,5025670.0,2018,ny,east elmhurst,1.0
457,-7752606.0,-31089707.0,2018,ny,batavia,3.0
458,45909639.0,-3698315.0,2018,ny,new york,15.0
459,19187320.0,4182148.0,2018,fl,gainesville,8.0
460,14986743.0,-1093065.0,2018,fl,brooksville,4.0
461,6618023.0,-36207.0,2018,ny,east farmingdale,1.0
462,31226078.0,3733340.0,2018,ny,rhinebeck,3.0
463,10695508.0,846850.0,2018,ny,pawling,1.0
464,9161741.0,-630370.0,2018,fl,tamarac,2.0
465,-17506552.0,-6218646.0,2018,fl,bradenton,11.0
466,-9874651.0,-567439.0,2018,fl,holly hill,1.0
467,11635318.0,25541.0,2018,fl,ocoee,2.0
468,93790658.0,-12669731.0,2018,ny,syracuse,7.0
469,21355863.0,7810607.0,2018,ny,long beach,4.0
470,37771806.0,1482976.0,2018,ny,hollis,2.0
471,2694926.0,349531.0,2018,ny,westfield,1.0
472,94981181.0,24261109.0,2018,ny,flushing,13.0
473,4473939.0,192061.0,2018,fl,live oak,3.0
474,52501499.0,12678049.0,2018,ny,far rockaway,11.0
475,20622692.0,1608707.0,2018,ny,cheektowaga,2.0
476,5219636.0,1677909.0,2018,ny,westhampton,1.0
477,37307914.0,11197689.0,2018,fl,vero beach,6.0
478,6367024.0,-264710.0,2018,ny,massena,2.0
479,5995585.0,235437.0,2018,fl,margate,1.0
480,8064877.0,1933082.0,2018,ny,glen cove,3.0
481,-11544694.0,-6417511.0,2018,fl,winter park,6.0
482,4021895.0,-1016312.0,2018,fl,okeechobee,1.0
483,31971559.0,-6173969.0,2018,ny,jamaica,7.0
484,-12282920.0,136736.0,2018,fl,juno beach,1.0
